poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
162919860,乡坝头老火锅（御中路店）,4,涪城区御中路14号（长兴生活超市隔壁）,0816-2387088/18161007666,周一至周日 11:00-23:00,[],False,104.730573,31.447761,40,0,,1
1687358263,重庆临江门·夏二火锅（万达店）,4,涪城区滨河北路中段,0816-2890208/18011616506,周一至周日 10:00-22:00  2020-01-24至2020-01-26 休息,[],True,104.717585,31.450204,42,0,,1
72956106,王子大酒店（餐厅部）,4.7,涪城区临园路西段25号（火车站旁）,0816-6359099/6358999,周一至周日 11:30-20:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.71875,31.457101,158,0,,1
1608561406,烤匠特色锅盖烤肉（五里堆店）,3.5,游仙区五里堆南路16-112、16-113,17709007605/13990199357,周一至周日 10:00-14:00 16:00-23:00  2020-01-22至2020-01-31 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.766061,31.478611,45,0,,1
164970949,小鼓屋咖啡吧（西科大店）,5,涪城区科大路396号附13号（百步穿杨射箭俱乐部斜对面）,18990189058,周一至周日 11:00-24:00  2020-01-11至2020-02-10 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.700483,31.541498,29,0,,1
755814974,王老腰网烤（南河店）,5,涪城区四川省绵阳市涪城区文昌街5-6号,15228310653,周一至周日 17:00-23:00,[],False,104.757943,31.450097,63,0,,1
89897677,鲈鱼和啤酒（高水店）,4.3,涪城区工区街道高水南街22之7-10号,0816-2253459,周一至周日 09:00-24:00  2020-01-24至2020-01-26 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.74081,31.489611,70,0,,1
192745543,北焰炭火烤肉,4.6,游仙区游仙区沈家坝北街3-74号,18990194211,周一至周日 11:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.777849,31.464714,51,0,,1
195822098,九村烤脑花烧烤,3.5,涪城区跃进路50号,0816-2669900,周一至周日 17:00-03:00,[],False,104.741618,31.475476,60,0,,1
194410892,冰凌时代（西雅图店）,4,涪城区火炬南路,15196341217,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.683984,31.462693,9,0,,1
193967990,牛小壮,4.1,涪城区园艺东街9号,0816-2551133,周一至周日 10:00-22:00,[],True,104.699792,31.482303,60,0,,1
193618184,沱江鱼府（园艺山店）,3.3,涪城区上马西街65号,0816-6223277,周一至周日 10:00-22:00  2020-01-24至2020-01-26 休息,[],True,104.698501,31.489403,67,0,,1
518588117,在路上炝锅鱼（1958店）,5,涪城区跃进路50号,18681269907,周一至周日 10:30-02:00,[],True,104.741278,31.474267,35,0,,1
193135291,拾贰居酒屋（万达店）,4.3,涪城区金菊街花园路9号,18380692203,周一至周日 10:30-21:30  2020-01-23 10:30-15:00 2020-01-24至2020-01-27 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.721384,31.454544,53,0,,1
192906344,正渝70年代老火锅（1958店）,4.3,涪城区滨江路水韵滨江,17736838376,周一至周日 10:30-24:00,[],False,104.745855,31.477728,64,0,,1
192627359,兵之王（CBD万达店）,4.7,涪城区205省道,18681652377,周一至周日 09:30-22:00  2020-01-24 休息,[],True,104.784444,31.411073,12,0,,1
738170480,一品江湖（东原长岛店）,3,游仙区东原路,0816-5016200,周一至周日 10:00-22:00,[],False,104.753037,31.480055,50,0,,1
188476383,九福牛养生汤锅,3,涪城区滨河南路中段丽景花园二期A-2号,0816-2253367,周一至周日 09:30-21:00,[],False,104.714893,31.450345,60,0,,1
186945914,彝味印象火盆烧烤园艺山店（园艺山店）,4.1,涪城区八角南路1007号2栋6单元1楼,15908216921/18197533323,周一至周日 16:00-24:00  2020-01-23至2020-01-25 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.683695,31.482577,53,0,,1
189589179,鹿角巷（百味巷店）,3.7,涪城区通安巷6号,0816-2107221,周一至周日 11:00-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.740925,31.46274,15,0,,1
1268206535,里外里吊炉海鲜焖烤,3.5,涪城区绵阳科创区元通南路14号温莎国际社区10幢1楼4号、5号、6号,15882899118,周一至周日 17:00-01:00  2020-01-22至2020-01-31 休息,[],True,104.702069,31.474467,62,0,,1
814241847,泥巴小院市井火锅（五一广场旗舰店）,4.5,涪城区平政一巷跃进北路20号,0816-2398283,周一至周日 11:00-23:00,[],False,104.742863,31.48127,40,0,,1
158360988,川少爷鲜货串串,4.7,涪城区永兴镇好吃街,15182329897/18161026777,周一至周日 10:30-13:00 16:30-22:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.627161,31.462455,27,0,,1
1448426327,新北京烤鸭（圣水店）,0,涪城区圣水综合市场附9号,15984642951,周一至周日 10:00-20:00,[],True,104.736832,31.50333,43,0,,1
1399256841,晏素咖啡（三光街店）,3.5,涪城区三光街19号（警钟街小学后门童依小镇旁）,17390119606,周一至周日 11:00-20:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.754536,31.459969,15,0,,1
1210186140,张麻子鱼府（绵阳直营店）,3.6,涪城区南湖街253-7号（南湖汽车站对面）,0816-2221352,周一至周日 11:00-22:30  2020-01-24至2020-01-25 休息,[],False,104.77306,31.428582,40,0,,1
996521551,巴蜀崽火锅（三台店）,4.7,三台县北坝镇米兰阳光2号楼3号,0816-5555681,周一至周日 10:00-23:00  2020-01-24至2020-01-25 16:00-23:00,[],True,105.099919,31.094503,48,0,,1
950940748,渔小满市井鱼火锅（西雅图店）,3.5,涪城区火炬东街,15884476788,周一至周日 09:30-22:30,[],False,104.682244,31.462785,40,0,,1
192708991,浪漫雪,3.5,涪城区兴达街3号,15196768650,周一至周日 09:00-22:00,[],True,104.752006,31.461558,15,0,,1
192716672,渔好食养生乌鱼汤锅,3.5,涪城区健安街10号,13699608311/15182466669,周一至周日 10:00-22:00,[],False,104.751636,31.450208,50,0,,1
662738143,玖临简阳羊肉汤锅,4.3,涪城区涪城区绵阳市园艺小学,0816-2588006/15281131027,周一至周日 10:00-14:00 17:00-23:30  2020-01-21至2020-02-03 休息,[],False,104.708516,31.475085,50,0,,1
193285295,炙景台烧肉居酒居（万达店）,4.9,涪城区涪城金街花园路9号万达步行街（万达广场3号门旁）,13088003480,周一至周日 11:00-23:00  2020-01-24 休息 2020-01-25至2020-01-30 11:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.720864,31.453751,73,0,,1
194933236,一更火锅（干锅）,3.5,涪城区跃进路北段109号,13350991462,周一至周日 10:00-22:00  2020-01-27至2020-02-08 休息,[],True,104.736829,31.501062,50,0,,1
194911921,大浪炭烤鲜牛肉（阳光里店）,4.3,涪城区红桥路9-8号金海阳光里沿街商铺,18140357618,周一至周日 16:00-24:00  2020-01-20至2020-01-31 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.775223,31.437428,58,0,,1
189584557,铜雀楼涮羊肉火锅,3.8,涪城区板桥街,13564103323,周一至周日 11:00-23:00  2020-01-24至2020-01-25 休息,[],False,104.777821,31.426978,59,0,,1
194311786,凯门盛宴烤肉,4.1,涪城区飞云中街（樊华似锦2楼6号）,13419106333,周一至周日 10:00-22:00  2020-01-21至2020-01-31 休息,[],False,104.699519,31.450445,45,0,,1
186387740,意风小镇（CBD万达店）,4.7,涪城区绵州大道中段万达广场室内步行街3楼,18628867646,周一至周日 11:00-21:00,[],True,104.784858,31.411809,53,0,,1
92781521,李子坝梁山鸡（花园店）,4.9,涪城区滨河北路中段桂圆雅居39号,0816-2727997,周一至周日 09:30-13:30 16:30-21:30,[],False,104.71691,31.4501,48,0,,1
182069868,走马酸菜鱼（凯德店）,3.6,涪城区临园路东段74号（凯德广场1期5楼）,0816-5555665,周一至周日 10:00-22:00  2020-01-24至2020-01-25 休息,[],True,104.74152,31.463818,45,0,,1
194709752,不晓得把把烧,4,梓潼县顺河路182号-186号,0816-8219909,周一至周日 17:00-02:00,[],True,105.156319,31.634746,0,0,,1
190424231,大熊抄手,3.7,游仙区东津路海悦银河城3层3023号商铺,0816-2139418,周一至周日 09:30-21:00  2020-01-24 休息 2020-01-25至2020-01-26 10:00-20:00,[],True,104.770957,31.465837,18,0,,1
160250392,盐帮虾将,4.2,游仙区一环路东段178号（芙蓉汉城二期后边33-11号）,13198676767,周一至周日 09:30-03:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.773215,31.475888,52,0,,1
169393591,匠岳·王宝器麻椒鱼（绵阳店）,4,涪城区绵州大道229号金楠天街小区正大门旁,0816-2199289/13618116366,周一至周日 11:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.795003,31.400466,63,0,,1
986088531,定位老火锅（普明店）,4,涪城区绵兴中路,0816-2860077/19130717716,周一至周日 11:00-22:30  2020-01-24至2020-01-26 休息,[],False,104.658508,31.467288,45,0,,1
165887168,一把骨（万达店）,3.4,涪城区花园南街万达2号楼3楼麦当劳甜品站隔壁,0816-2300969/18781693689,周一至周日 10:00-21:30,[],True,104.720594,31.452529,60,1236555,一把骨,1
962364,森林雨火锅（沈家坝店）,4.3,游仙区东津路13号（公路大厦1楼）,0816-2273888,周一至周日 10:00-24:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.768649,31.466937,63,899427,绵阳森林雨鸭肠王,1
164384371,肆季,4.2,涪城区长虹大道南段172号,0816-2919228,周一至周日 11:00-21:00  2020-01-24至2020-01-26 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.757046,31.439271,88,0,,1
1261437530,溪塘甲鱼活鲜馆,4,涪城区园艺街139号奥林春天1期（原售楼部、喜来公社对面）,0816-2277122/18113463359,周一至周日 10:00-21:00,[],False,104.707876,31.489906,80,0,,1
195302476,爱琪烘焙,5,涪城区花园路9号万达广场SOHO二单元20楼07号,15378466759/18990160750,周一至周日 08:00-20:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.719526,31.453851,20,0,,1
157716332,杨氏纸包鱼,5,涪城区涪清义镇青羊西街19号,18281413078/18682530109,周一至周日 09:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.699901,31.540945,40,0,,1
194709272,LESON蛋糕,3.5,涪城区飞云大道21号,15808169685,周一至周日 10:00-22:00  2020-01-23至2020-01-31 休息,[],True,104.700014,31.450301,70,0,,1
1377873670,罗胖胖荔枝味老火锅（万达店）,5,涪城区花园南街61-9号,0816-2748899,周一至周日 10:00-13:00 16:00-24:00  2020-01-24至2020-01-26 休息,[],False,104.722889,31.455545,48,0,,1
194308809,蜀味火锅,4.2,游仙区游仙路55-9号,0816-2272688/15881615521,周一至周日 10:00-22:00  2020-01-24 休息,[],True,104.77287,31.490319,45,0,,1
153302431,重庆叙知香美蛙鱼头·火锅,5,涪城区跃进路北段20号嘉禾佳园D,0816-2588799,周一至周日 10:30-14:00 16:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.743649,31.480681,53,0,,1
1529598087,红花树重庆老火锅（（石桥铺店））,3.5,涪城区飞云北路飞云大道东段18号,18781122683,周一至周日 10:30-23:30,[],False,104.699394,31.451609,41,0,,1
193238240,鱼游记鲜鱼火锅,3.5,涪城区沿江西街桃园街192号,13778156097,周一至周日 10:00-23:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.734082,31.460872,40,0,,1
159247296,何妈冒菜（高新小颜店）,4.1,涪城区绵兴东路57号（九洲上尚城3号门右侧）,0816-2293893/17381170922,周一至周日 10:30-21:30  2020-01-31至2020-02-08 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.692199,31.461998,20,0,,1
192555251,盐帮兔霸王,5,涪城区体运村路8号,18009095678,周一至周日 12:00-22:00  2020-01-25至2020-01-29 休息,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.753493,31.449868,50,0,,1
631659467,蜀灶乡火锅（御营坝店）,0,涪城区四川省绵阳市涪城区石塘路25号2幢1层,13881118491,周一至周日 10:00-22:00,[],True,104.743549,31.449854,40,0,,1
192084218,大浪炭火鲜牛肉酒场（树高威尼斯店）,3.8,涪城区涪滨路树高·威尼斯城B区沿街商铺,0816-2288980,周一至周日 12:00-23:30  2020-03-02至2020-03-15 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.782761,31.445468,49,0,,1
193900006,不可皮青年餐厅,5,涪城区云西街,0816-2885522/17709023126,周一至周日 10:00-20:30  2020-01-24至2020-01-30 休息,[],True,104.717991,31.451384,44,0,,1
194932273,尹筱肠绵州特色网烧,3.9,涪城区弘光路城市奥莱9号楼1层21号,0816-2343036/13350018838,周一至周日 16:00-01:00  2020-01-23至2020-01-25 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.64989,31.45837,52,0,,1
194443908,蜀烩火锅串串（曼哈顿店）,4.8,涪城区御营东街38号,15681167152,周一至周日 11:30-22:00,[],False,104.743753,31.455361,35,0,,1
195018712,茶屿Tea Island（经开万达店）,4.7,涪城区三江大道万达广场18-1-66号,19981786672,周一至周日 10:00-22:00  2020-01-24至2020-01-26 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.785359,31.412453,13,0,,1
2854942,川乡园（太白广场店）,4.6,江油市寿山路与纪念碑街中段交口南40米（江油太白广场地税局旁）,0816-3270698/6512338,周一至周日 09:00-14:00 16:30-21:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.736077,31.772186,41,0,,1
195284429,知味特色西昌碳火网烤（东原店）,3.5,游仙区东原路,13708117953,周一至周日 17:00-24:00,[],False,104.753078,31.479278,50,0,,1
527948262,弘大烤肉,5,涪城区石桌子街 （经开万达4号门 对面）,13628116846,周一至周日 11:00-14:30 17:00-22:30,[],False,104.78496,31.411212,61,0,,1
548097216,思哇哒美蛙鱼头（1958店）,5,涪城区跃进路52号1958-2期,0816-8755598/18780378880,周一至周日 11:00-23:00  2020-01-26至2020-01-30 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.744596,31.476163,60,0,,1
547290817,気楽亭日本料理（气乐亭园艺店）,4.2,涪城区园艺东街21号天和上品底商,0816-2280528/19113826895,周一至周日 11:00-14:00 16:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.700169,31.47928,70,0,,1
848527826,红堂老派火锅（CBD万达店）,5,涪城区石桌子街,13558999908/15181666585,周一至周日 11:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.785623,31.41197,59,0,,1
1955877877,江湖一盏灯（上马新村店）,3.5,涪城区上马南街48号3栋1号,0816-2305533/18227058137,周一至周日 11:00-22:00  2020-01-22至2020-01-26 休息,[],True,104.69955,31.48711,50,0,,1
160799990,queenimageq皇后印象,4.1,梓潼县文昌镇崇文街西段德诚时代广场（四川省绵阳市梓潼县文昌镇崇文街西段德诚时代广场）,17378677055/0816-8267700,周一至周日 07:30-21:00,[],True,105.160905,31.635174,15,0,,1
632020447,杏羽燕窝,4,涪城区剑南路西段乐荟城2楼,0816-2552565,周一至周日 09:30-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.706176,31.484385,61,0,,1
1834277396,醉·喜辣老派火锅（铂金时代店）,4.2,涪城区普明街道普明中路116号铂金时代北门2楼,0816-2129399/15008161718,周一至周日 10:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.678966,31.472013,44,0,,1
1706914309,四季鲜火锅兔,3.5,游仙区沈家坝北街沈家坝上街5-1号,0816-2919790,周一至周日 10:00-22:00,[],False,104.774185,31.467196,58,0,,1
763394122,食之意酸辣粉（万达店）,4.9,涪城区涪城金街花园路9号,19981141773,周一至周日 10:00-20:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.721078,31.453854,16,0,,1
1603269146,罗一手奶汤面（绵阳总店）,4.3,涪城区成绵路142号,0816-2508500,周一至周日 08:00-05:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.749889,31.464152,21,0,,1
1394002546,串大侠火锅串串,4.4,涪城区健安街113号,17340499555,周一至周日 10:00-02:00  2020-01-23至2020-01-30 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.751882,31.450594,50,0,,1
51156579,康龙美味,3.5,三台县西胜街西平车站进站十字路口,15882824076/15884620395,周一至周日 09:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.858926,31.019381,0,0,,1
860847421,自在解焖儿焖烤主题餐厅（科创园店）,4,涪城区玉泉北路华润凌云府8-1-7,0816-2377011,周一至周日 17:00-24:00  2020-01-24至2020-01-31 休息,[],True,104.715707,31.48402,48,0,,1
poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
1343101950,三胖生态鱼庄,0,涪城区机场西路130号,13990150166,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.75044,31.42969,0,0,,1
1202799518,焙焙熊烘焙馆（永兴二小店）,5,涪城区永顺路49号附1号,0816-6938391/18048607175,周一至周日 10:00-22:00  2020-01-21至2020-01-31 休息,[],True,104.64362,31.45497,45,0,,1
906552828,小牛王烤肉,0,江油市江油市青莲镇陇西街110号,15386613563,周一至周日 10:00-22:00,[],False,104.687219,31.671621,50,0,,1
961151634,六扇门小鲜串,5,涪城区青义路亿达超市隔壁,15198081150,周一至周日 10:30-22:00,[],False,104.70161,31.54071,26,0,,1
159581557,尚和途茶餐厅,4.3,涪城区跃进路九洲1958一期4-2-16,0816-2719588,周一至周日 全天,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.742875,31.47622,40,0,,1
157242813,旺巴蜀小郡肝火锅串串香（1958店）,4.7,涪城区跃进路1958一期八栋,0816-2391691,周一至周四 09:00-13:30 16:30-23:30  周五至周日 09:00-13:30 16:00-23:30  2020-01-24至2020-01-26 休息,[],False,104.743334,31.476222,58,0,,1
111316812,巴色鱼捞（1958店）,4.1,涪城区跃进路1958商业街（跃华路与滨江路交口向西50米路南、1958二期停车场入口旁）,0816-2332344,周一至周日 10:30-14:00 16:30-22:00  2020-01-24 休息,[],True,104.745546,31.476272,62,0,,1
158635268,石灰市李串串（梓潼店）,3.7,梓潼县文昌镇金牛大道中段403、405号,0816-8211979,周一至周日 09:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,105.167153,31.628561,37,0,,1
65709558,蓉一品（昌明西路店）,3,江油市中坝镇渝州路15-17号（汇丰花园10-12号门）,0816-3258222/13402353239,周一至周日 9:00-22:00,[],False,104.73965,31.76964,10,0,,1
157723281,龙森园火锅,3.9,涪城区塘汛南区花园万人居民点快乐购超市旁,0816-2666166/15181666396,春季、夏季、秋季 周一至周日 10:00-13:00 16:30-21:00,[],False,104.762262,31.409115,40,0,,1
192719826,曾哈儿卤鹅（南河店）,4.7,涪城区南河路30号,13398483261,周一至周日 08:30-20:00,[],True,104.760811,31.450905,25,0,,1
110484766,柒味餐饮（江油店）,3.5,江油市火车站东侧（中都超市旁，火车站出站口）,0816-3232588,周一至周日 09:00-14:00 17:00-21:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.771427,31.783636,60,0,,1
192788796,高新壹号家宴小厨（布鲁斯店）,4.3,涪城区虹阳街11号,18161326311/0816-2349118,周一至周日 10:00-22:00  2020-01-24至2020-01-30 休息,[],False,104.66944,31.465252,40,0,,1
192984211,金阿姨贵阳小豆腐,4.2,涪城区通安巷6号,15823199518,周一至周日 17:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.740814,31.462638,47,0,,1
110824264,顺风肥牛,3.8,涪城区青年广场旁,0816-2286699,周一至周日 11:00-13:30 17:00-20:30  2020-01-25至2020-01-26 休息,[],True,104.765629,31.454749,83,0,,1
195306316,友酒友串小酒馆,3.5,游仙区东原长岛滨江中路2号25栋106,18881139933,周一至周日 17:00-01:00,[],True,104.752878,31.479674,50,0,,1
193251219,兔锅哥特色私家菜,3.5,涪城区双碑中街九洲又一城底商,15182471660,周一至周日 10:00-14:00 17:00-22:00,[],False,104.686361,31.463649,57,0,,1
162897476,寻味.铁板屋,4.5,涪城区六一堂路626号附98号,18981189595,周一至周日 10:00-21:30,[],True,104.765174,31.423207,16,0,,1
193287155,石香居石板烤肉,4.1,涪城区飞云大道东段樊华似锦四期商业街二楼,15881600291,周一至周日 17:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.699932,31.450308,46,0,,1
193568022,正新鸡排,3,安州区花荄镇文星大道北段158号欧奇摩尔53、54号铺,18989270817,周一至周日 09:30-21:30,[],True,104.561485,31.537429,15,0,,1
158942139,齐庆美蛙鱼头,4.3,游仙区一环路东段138号卧龙庭3幢1-1号,13088251236/0816-2382388,周一至周日 10:30-13:30 16:30-22:00  2020-01-24至2020-01-31 休息,[],True,104.768585,31.472755,57,0,,1
159693745,钢管厂小郡肝串串香,3,涪城区涪御营坝御园街58号,18161069944,周一至周日 全天,[],False,104.74068,31.452921,40,0,,1
1837300357,钟方模白家肥肠粉（新区店）,3.5,涪城区青义路龙溪街36号（原一号冰站）,15228332999,周一至周日 10:00-22:00,[],True,104.70382,31.54084,10,0,,1
193606993,鼎锅肴老火锅,4.4,涪城区清华西路,0816-2329299,周一至周日 10:00-22:00  2020-01-24至2020-01-25 休息,[],False,104.68423,31.53092,53,0,,1
163177823,轩货鱼捞,3.7,涪城区南湖街嘉来板桥小区（摩西学校旁，啤酒广场十字路）,0816-2299290,周一至周日 09:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.777881,31.430188,56,0,,1
1634569275,大成•醉串串（华润紫云府店）,3.5,涪城区绵阳科创区玉泉中路9号华润中央公园六期9幢2层18、19号,18280449660,周一至周日 11:00-23:00  2020-01-24至2020-01-26 休息,[],False,104.715952,31.484769,47,0,,1
